# SampleRate: 250
# Created: 2026-06-09T14:40:03
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
1.8880,2.31,8.74,,0.0,0.0,Normal
1.8920,-0.16,6.85,,0.0,0.0,Normal
1.8960,-3.07,5.97,,0.0,0.0,Normal
1.9000,-4.95,5.87,,0.0,0.0,Normal
1.9040,-4.48,4.88,,0.0,0.0,Normal
1.9080,-3.85,5.72,,0.0,0.0,Normal
1.9120,-6.69,7.09,,0.0,0.0,Normal
1.9160,-9.84,7.00,,0.0,0.0,Normal
1.9200,-8.44,9.15,,0.0,0.0,Normal
1.9240,-6.03,10.46,,0.0,0.0,Normal
1.9280,-5.73,9.09,,0.0,0.0,Normal
1.9320,-4.16,8.19,,0.0,0.0,Normal
1.9360,-3.78,7.80,,0.0,0.0,Normal
1.9400,-7.16,7.37,,0.0,0.0,Normal
1.9440,-8.95,4.85,,0.0,0.0,Normal
1.9480,-9.36,1.39,,0.0,0.0,Normal
1.9520,-11.58,0.24,,0.0,0.0,Normal
1.9560,-13.21,1.46,,0.0,0.0,Normal
1.9600,-12.65,3.96,,0.0,0.0,Normal
1.9640,-10.41,4.92,,0.0,0.0,Normal
1.9680,-7.80,4.14,,0.0,0.0,Normal
1.9720,-6.60,2.84,,0.0,0.0,Normal
1.9760,-6.68,1.74,,0.0,0.0,Normal
1.9800,-5.16,2.74,,0.0,0.0,Normal
1.9840,-0.87,4.43,,0.0,0.0,Normal
1.9880,1.96,5.12,,0.0,0.0,Normal
1.9920,1.25,5.36,,0.0,0.0,Normal
1.9960,-0.70,6.22,,0.0,0.0,Normal
2.0000,-1.58,7.16,,0.0,0.0,Normal
2.0040,0.48,5.32,,0.0,0.0,Normal
2.0080,2.74,1.77,,0.0,0.0,Normal
2.0120,0.74,-1.37,,0.0,0.0,Normal
2.0160,-5.29,-4.52,,0.0,0.0,Normal
2.0200,-10.84,-7.38,,0.0,0.0,Normal
2.0240,-11.64,-9.27,,0.0,0.0,Normal
