# SampleRate: 250
# Created: 2026-06-09T14:55:33
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
1.9280,-25.08,-13.16,,0.0,0.0,Normal
1.9320,-32.00,-23.28,,0.0,0.0,Normal
1.9360,-36.45,-33.02,,0.0,0.0,Normal
1.9400,-33.41,-30.28,,0.0,0.0,Normal
1.9440,-31.14,-24.94,,0.0,0.0,Normal
1.9480,-38.65,-27.31,,0.0,0.0,Normal
1.9520,-47.57,-33.55,,0.0,0.0,Normal
1.9560,-47.44,-36.02,,0.0,0.0,Normal
1.9600,-42.03,-32.09,,0.0,0.0,Normal
1.9640,-39.62,-24.32,,0.0,0.0,Normal
1.9680,-44.68,-20.17,,0.0,0.0,Normal
1.9720,-51.59,-25.25,,0.0,0.0,Normal
1.9760,-52.60,-31.64,,0.0,0.0,Normal
1.9800,-51.60,-31.83,,0.0,0.0,Normal
1.9840,-52.10,-27.89,,0.0,0.0,Normal
1.9880,-51.55,-23.90,,0.0,0.0,Normal
1.9920,-53.54,-27.38,,0.0,0.0,Normal
1.9960,-59.95,-35.56,,0.0,0.0,Normal
2.0000,-60.79,-35.46,,0.0,0.0,Normal
2.0040,-53.92,-26.70,,0.0,0.0,Normal
2.0080,-53.17,-21.42,,0.0,0.0,Normal
2.0120,-60.54,-26.52,,0.0,0.0,Normal
